路線名稱,路線代碼,方向,站名,站牌ID,緯度,經度
藍20區,112002020,返程,捷運昆陽站,1155700260,25.050346,121.593165
藍20區,112002020,返程,捷運昆陽站,1155800022,25.050052,121.59306
藍20區,112002020,返程,南港機廠,1156100320,25.051694,121.604333
藍20區,112002020,返程,南港車站,1156800120,25.053195,121.6071781
藍20區,112002020,返程,南港高工一,1157900200,25.055781,121.607246
藍20區,112002020,返程,南港高工(重陽),1157300560,25.058039,121.605866
藍21,412002100,去程,社后消防隊,2215100920,25.06495,121.630225
藍21,412002100,去程,理明社區,2214900700,25.0646,121.633609
藍21,412002100,去程,台北奇蹟,2214800100,25.065549,121.635248
藍21,412002100,去程,柏克力托兒所,2214800500,25.066714,121.636626
藍21,412002100,去程,生活大國社區,2215100800,25.068329,121.638049
藍21,412002100,去程,康福里,2215101260,25.069658,121.637965
藍21,412002100,去程,興福里,2215101760,25.067918,121.634742
藍21,412002100,去程,大汐止百貨,2215100160,25.066101,121.632409
藍21,412002100,去程,社后派出所,2216100440,25.063647,121.633187
藍21,412002100,去程,中興路,2216100020,25.06172,121.63491
藍21,412002100,去程,樟樹灣(中興路),2214600740,25.059709,121.636706
藍21,412002100,去程,南樟樹灣,2216100660,25.057679,121.634221
藍21,412002100,去程,天良電視台,2214500560,25.05616,121.632022
藍21,412002100,去程,橫科,2214500660,25.055038,121.62191
藍21,412002100,去程,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
藍21,412002100,去程,南港展覽館,1156800260,25.05534,121.6156
藍21,412002100,去程,南港,1156800060,25.055394,121.6136587
藍21,412002100,去程,南港高工(南港路),1156800560,25.054968,121.6097763
藍21,412002100,去程,南港車站,1156800160,25.0534,121.6069591
藍21,412002100,返程,南港行政中心,1157900120,25.054375,121.6070819
藍21,412002100,返程,南港高工(南港路),1156800520,25.054961,121.6106211
藍21,412002100,返程,南港,1155200120,25.055124,121.6135979
藍21,412002100,返程,捷運南港展覽館站(南港路),1156800620,25.054878,121.6179651
藍21,412002100,返程,橫科,2214500620,25.05483,121.62138
藍21,412002100,返程,富信飯店,2214500420,25.055783,121.632071
藍21,412002100,返程,南樟樹灣,2214600520,25.057726,121.635075
藍21,412002100,返程,樟樹灣(中興路),2214600700,25.05988,121.636779
藍21,412002100,返程,中興路,2216100000,25.06174,121.63512
藍21,412002100,返程,社后派出所,2216100400,25.064007,121.633166
藍21,412002100,返程,大汐止百貨,2215100120,25.066005,121.632544
藍21,412002100,返程,興福里,2215101720,25.068116,121.635229
藍21,412002100,返程,康福里,2215101230,25.068876,121.6375836
藍21,412002100,返程,生活大國社區,2214800240,25.068376,121.637887
藍21,412002100,返程,柏克力托兒所,2214800540,25.066706,121.636377
藍21,412002100,返程,台北奇蹟,2214800140,25.065829,121.63543
藍21,412002100,返程,理明社區,2215001140,25.06462,121.633348
藍21,412002100,返程,社后消防隊,2215100960,25.065043,121.629926
通勤21,152004400,去程,富德,1165601960,25.000078,121.5904156
通勤21,152004400,去程,象頭埔,1165602460,25.001848,121.5884857
通勤21,152004400,去程,萬福橋,1165602960,25.003147,121.5850662
通勤21,152004400,去程,捷運動物園站,1165601740,24.99882,121.580221
通勤21,152004400,去程,貓纜動物園站,1165603340,24.9968,121.576778
通勤21,152004400,去程,萬壽橋頭(新光),1165200440,24.993482,121.57363
通勤21,152004400,去程,萬壽橋頭(秀明),1165200320,24.99161,121.574153
通勤21,152004400,去程,萬興國小,1165200640,24.989679,121.576757
通勤21,152004400,去程,政大(聯合醫院),1165100920,24.987374,121.576765
通勤21,152004400,去程,小坑口(北政國中),1165100120,24.986195,121.579379
通勤21,152004400,去程,北政國中(政大實小),1165100340,24.98505,121.5799551
通勤21,152004400,去程,三角公園,1165100040,24.983627,121.579664
通勤21,152004400,去程,政大威秀,1165100740,24.983063,121.5799961
通勤21,152004400,去程,水鋼琴社區,1166600340,24.981554,121.5809582
通勤21,152004400,去程,草湳大榕樹,1166603560,24.970128,121.608444
通勤21,152004400,返程,草湳大榕樹,1166603560,24.970128,121.608444
通勤21,152004400,返程,岐山,1166603760,24.972478,121.598729
通勤21,152004400,返程,貓纜指南宮站,1166603160,24.978889,121.5899016
通勤21,152004400,返程,水鋼琴社區,1165100200,24.981916,121.5809927
通勤21,152004400,返程,三角公園,1165100000,24.983199,121.5800742
通勤21,152004400,返程,北政國中(政大實小),1165100300,24.985034,121.5801321
通勤21,152004400,返程,小坑口(北政國中),1165100160,24.986063,121.579711
通勤21,152004400,返程,政大,1165100661,24.987567,121.576536
通勤21,152004400,返程,萬興圖書館,1166602400,24.98897,121.57697
通勤21,152004400,返程,大誠高中,1165200000,24.990413,121.576905
通勤21,152004400,返程,萬壽橋頭(秀明),1165200360,24.991863,121.574627
通勤21,152004400,返程,萬壽橋頭(新光),1165200400,24.992819,121.573853
通勤21,152004400,返程,貓纜動物園站,1165603300,24.996309,121.576197
通勤21,152004400,返程,捷運動物園站,1165601700,24.998553,121.579926
通勤21,152004400,返程,萬福橋,1165602920,25.002997,121.5846124
通勤21,152004400,返程,象頭埔,1165602420,25.001716,121.5884514
通勤21,152004400,返程,富德,1165601920,24.999814,121.5905524
藍21副,412002110,去程,社后消防隊,2215100920,25.06495,121.630225
藍21副,412002110,去程,理明社區,2214900700,25.0646,121.633609
藍21副,412002110,去程,台北奇蹟,2214800100,25.065549,121.635248
藍21副,412002110,去程,柏克力托兒所,2214800500,25.066714,121.636626
藍21副,412002110,去程,生活大國社區,2215100800,25.068329,121.638049
藍21副,412002110,去程,康福里,2215101260,25.069658,121.637965
藍21副,412002110,去程,興福里,2215101760,25.067918,121.634742
藍21副,412002110,去程,大汐止百貨,2215100160,25.066101,121.632409
藍21副,412002110,去程,社后消防隊,2215100960,25.065043,121.629926
藍21副,412002110,去程,南陽街口,2214500360,25.064363,121.625135
藍21副,412002110,去程,福德二路371號,2215101440,25.06374,121.623329
藍21副,412002110,去程,臨時站,2215200840,25.060345,121.624227
藍21副,412002110,去程,南陽街郵務中心,2215200640,25.058127,121.6257725
藍21副,412002110,去程,橫科,2214500660,25.055038,121.62191
藍21副,412002110,去程,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
藍21副,412002110,去程,南港展覽館,1156800260,25.05534,121.6156
藍21副,412002110,去程,南港,1156800060,25.055394,121.6136587
藍21副,412002110,去程,南港高工(南港路),1156800560,25.054968,121.6097763
藍21副,412002110,去程,南港車站,1156800160,25.0534,121.6069591
藍21副,412002110,返程,南港行政中心,1157900120,25.054375,121.6070819
藍21副,412002110,返程,南港高工(南港路),1156800520,25.054961,121.6106211
藍21副,412002110,返程,南港,1155200120,25.055124,121.6135979
藍21副,412002110,返程,捷運南港展覽館站(南港路),1156800620,25.054878,121.6179651
藍21副,412002110,返程,橫科,2214500620,25.05483,121.62138
藍21副,412002110,返程,南陽街郵務中心,2215200600,25.057976,121.626214
藍21副,412002110,返程,臨時站,2215200800,25.060452,121.62434
藍21副,412002110,返程,南陽街口,2215101120,25.064415,121.626534
藍21副,412002110,返程,社后消防隊,2215100920,25.06495,121.630225
藍21副,412002110,返程,大汐止百貨,2215100120,25.066005,121.632544
藍21副,412002110,返程,興福里,2215101720,25.068116,121.635229
藍21副,412002110,返程,康福里,2215101230,25.068876,121.6375836
藍21副,412002110,返程,生活大國社區,2214800240,25.068376,121.637887
藍21副,412002110,返程,柏克力托兒所,2214800540,25.066706,121.636377
藍21副,412002110,返程,台北奇蹟,2214800140,25.065829,121.63543
藍21副,412002110,返程,理明社區,2215001140,25.06462,121.633348
藍21副,412002110,返程,社后消防隊,2215100960,25.065043,121.629926
紅22,411002200,去程,八仙樂園,2494700000,25.141986,121.390488
紅22,411002200,去程,廈竹圍,2494100900,25.143973,121.3937287
紅22,411002200,去程,臺北港行政大樓,2494101040,25.15047,121.39216
紅22,411002200,去程,土地公廟,2494300500,25.145555,121.396532
紅22,411002200,去程,八里,2494300000,25.146813,121.398251
紅22,411002200,去程,舊城里,2494302100,25.147471,121.400021
紅22,411002200,去程,八里區農會,2494300200,25.148318,121.4015
紅22,411002200,去程,八里服務站,2494300100,25.148912,121.402932
紅22,411002200,去程,八里國小,2494300300,25.149966,121.404623
紅22,411002200,去程,中廣公司,2494300900,25.15186,121.40553
紅22,411002200,去程,山海觀,2494300600,25.152864,121.406167
紅22,411002200,去程,八里行政中心(十三行博物館),2494301810,25.153621,121.406797
紅22,411002200,去程,田心,2494301300,25.155874,121.408651
紅22,411002200,去程,公田,2494301200,25.157441,121.41074
紅22,411002200,去程,埤頭里,2494301600,25.158527,121.41205
紅22,411002200,去程,挖仔尾,2494301400,25.159708,121.4139447
紅22,411002200,去程,大竹圍,2494400500,25.159307,121.416892
紅22,411002200,去程,大崁國小,2494400820,25.1596,121.41876
紅22,411002200,去程,安老院,2494401440,25.15924,121.42105
紅22,411002200,去程,大崁里,2494400720,25.158932,121.422092
紅22,411002200,去程,乙天宮,2494400020,25.159018,121.424899
紅22,411002200,去程,西門,2494401720,25.159046,121.428344
紅22,411002200,去程,下街仔,2494400420,25.15839,121.43143
紅22,411002200,去程,渡船頭,2494402040,25.15823,121.43411
紅22,411002200,去程,水雲山莊,2494400940,25.15577,121.43694
紅22,411002200,去程,米倉里,2494500240,25.153561,121.43991
紅22,411002200,去程,觀音路口,2494501040,25.14979,121.44343
紅22,411002200,去程,米倉國小,2494500340,25.147643,121.445125
紅22,411002200,去程,米倉國小一,2494401640,25.146125,121.44604
紅22,411002200,去程,聖心別墅,2494500840,25.144385,121.446648
紅22,411002200,去程,烏山頭,2494500540,25.142572,121.4473327
紅22,411002200,去程,張厝,2494500640,25.138717,121.4488748
紅22,411002200,去程,聖心女中,2493100040,25.13528,121.45006
紅22,411002200,去程,龍形,2494500940,25.132202,121.451367
紅22,411002200,去程,大福社區,2494600040,25.13036,121.45128
紅22,411002200,去程,艋舺橋(臨時站),2494600540,25.128332,121.451713
紅22,411002200,去程,艋舺橋,2494600440,25.127309,121.451964
紅22,411002200,去程,關渡大橋,2494600640,25.125763,121.452656
紅22,411002200,去程,關渡,1125900720,25.12347,121.46505
紅22,411002200,去程,關渡自然大樓,1126100140,25.12145,121.469318
紅22,411002200,去程,關渡里,1126000100,25.122385,121.4672382
紅22,411002200,去程,捷運關渡站,1125701040,25.125124,121.467024
紅22,411002200,返程,立功立德路口,1126100020,25.12549,121.47105
紅22,411002200,返程,大愛電視台,1125900140,25.123677,121.471449
紅22,411002200,返程,關渡,1125900760,25.12378,121.464792
紅22,411002200,返程,關渡大橋,2494600600,25.126668,121.4524025
紅22,411002200,返程,艋舺橋,2494600400,25.128396,121.4519322
紅22,411002200,返程,大福社區,2494600000,25.13021,121.45155
紅22,411002200,返程,龍形,2494500900,25.132217,121.451587
紅22,411002200,返程,聖心女中,2493100000,25.13455,121.45064
紅22,411002200,返程,張厝,2494500600,25.139589,121.448802
紅22,411002200,返程,烏山頭,2494500500,25.142407,121.44763
紅22,411002200,返程,聖心別墅,2494500800,25.144414,121.446871
紅22,411002200,返程,米倉國小一,2494500400,25.146145,121.446226
紅22,411002200,返程,米倉國小,2494500300,25.147707,121.445337
紅22,411002200,返程,觀音路口,2494501000,25.14926,121.44428
紅22,411002200,返程,米倉里,2494500200,25.15372,121.44026
紅22,411002200,返程,水雲山莊,2494400900,25.155481,121.437602
紅22,411002200,返程,渡船頭,2494402000,25.158433,121.434178
紅22,411002200,返程,下街仔,2494400460,25.158644,121.4319282
紅22,411002200,返程,西門,2494401760,25.15918,121.42872
紅22,411002200,返程,乙天宮,2494400060,25.159319,121.424892
紅22,411002200,返程,大崁里,2494400760,25.159188,121.4218
紅22,411002200,返程,安老院,2494401400,25.159516,121.420828
紅22,411002200,返程,大崁國小,2494400860,25.15977,121.41949
紅22,411002200,返程,大竹圍,2494400540,25.15948,121.41701
紅22,411002200,返程,挖仔尾,2494301440,25.159632,121.4136018
紅22,411002200,返程,埤頭里,2494301640,25.158693,121.4120377
紅22,411002200,返程,公田,2494301240,25.157391,121.41041
紅22,411002200,返程,田心,2494301340,25.155843,121.4082979
紅22,411002200,返程,八里行政中心(十三行博物館),2494301820,25.153751,121.406715
紅22,411002200,返程,山海觀,2494300640,25.153017,121.406049
紅22,411002200,返程,中廣公司,2494300940,25.151799,121.4053011
紅22,411002200,返程,八里國小,2494300340,25.149766,121.404001
紅22,411002200,返程,八里服務站,2494300140,25.14918,121.40302
紅22,411002200,返程,八里區農會,2494300240,25.148269,121.40112
紅22,411002200,返程,舊城里,2494302140,25.14758,121.39996
紅22,411002200,返程,八里,2494300040,25.146847,121.397998
紅22,411002200,返程,土地公廟,2494300540,25.14583,121.39666
紅22,411002200,返程,臺北港行政大樓,2494101040,25.15047,121.39216
紅22,411002200,返程,廈竹圍,2494301940,25.144337,121.3937187
紅22,411002200,返程,八仙橋頭,2494100160,25.14294,121.39191
紅22,411002200,返程,八仙樂園,2494700040,25.142189,121.390296
藍22,412002200,去程,基隆市界(明德三路),2065100160,25.075597,121.685307
藍22,412002200,去程,摩天鎮,2218600840,25.074762,121.683273
藍22,412002200,去程,亞太科技園區,2217300840,25.072605,121.682809
藍22,412002200,去程,保長坑,2217300360,25.07129,121.67919
藍22,412002200,去程,保安里,2217300260,25.073658,121.675147
藍22,412002200,去程,長安里,2217800260,25.0763,121.67317
藍22,412002200,去程,崇義高中(五堵車站),2217300760,25.07733,121.6676204
藍22,412002200,去程,國泰醫院,2216600340,25.07167,121.66475
藍22,412002200,去程,汐止,2217400060,25.069176,121.661689
藍22,412002200,去程,汐止公園,2217400160,25.067906,121.659997
藍22,412002200,去程,汐止國小,2218400360,25.066335,121.654564
藍22,412002200,去程,汐科站北站,2218400460,25.06486,121.652863
藍22,412002200,去程,遠東科技中心,2218401460,25.063921,121.650598
藍22,412002200,去程,汐科站南站,2218400560,25.062955,121.6470152
藍22,412002200,去程,昊天嶺,2216100260,25.062079,121.644615
藍22,412002200,去程,聯合報總部,2216101060,25.061,121.64195
藍22,412002200,去程,樟樹灣,2216100860,25.05933,121.638218
藍22,412002200,去程,南樟樹灣,2216100660,25.057679,121.634221
藍22,412002200,去程,天良電視台,2214500560,25.05616,121.632022
藍22,412002200,去程,橫科,2214500660,25.055038,121.62191
藍22,412002200,去程,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
藍22,412002200,去程,南港展覽館,1156800260,25.05534,121.6156
藍22,412002200,去程,南港軟體園區南站,1150100200,25.056417,121.6141291
藍22,412002200,去程,園區街,1156000460,25.05914,121.61282
藍22,412002200,去程,三重里,1156000060,25.059498,121.6103621
藍22,412002200,去程,育成高中,1156000160,25.059024,121.6093127
藍22,412002200,去程,南港高工(重陽),1157300560,25.058039,121.605866
藍22,412002200,去程,東新國小,1157300260,25.057669,121.6021258
藍22,412002200,去程,中國電視公司,1157300060,25.05684,121.59951
藍22,412002200,去程,南港分局(重陽),1157300360,25.05548,121.5960871
藍22,412002200,去程,南港高中,1155100440,25.053019,121.5949802
藍22,412002200,去程,捷運昆陽站,1155700260,25.050346,121.593165
藍22,412002200,去程,陸軍後勤指揮部,1155800160,25.04983,121.59077
藍22,412002200,去程,國華新村,1155700160,25.049084,121.5878431
藍22,412002200,去程,聯合醫院忠孝院區,1157500160,25.047521,121.5842297
藍22,412002200,去程,捷運後山埤站(玉成),1156200220,25.045088,121.5829419
藍22,412002200,去程,香檳新村,1155900240,25.043792,121.5865086
藍22,412002200,去程,玉成公園(成福),1156600040,25.042359,121.587113
藍22,412002200,去程,成福路口一,1156600140,25.041117,121.5880617
藍22,412002200,去程,成福宮,1155500140,25.039097,121.5898
藍22,412002200,去程,南港花園社區二,1158200100,25.040031,121.5911518
藍22,412002200,去程,南港花園社區一,1158200040,25.041068,121.591596
藍22,412002200,去程,南港花園社區五,1158200320,25.04004,121.5926
藍22,412002200,去程,南港花園社區四,1156900340,25.039482,121.593565
藍22,412002200,去程,南港花園社區三,1156900260,25.038953,121.5926327
藍22,412002200,返程,成福宮,1155500100,25.03836,121.5904127
藍22,412002200,返程,成福路口一,1156600100,25.040987,121.5883563
藍22,412002200,返程,玉成公園(成福),1156600000,25.042751,121.5870046
藍22,412002200,返程,香檳新村,1155900200,25.043937,121.586704
藍22,412002200,返程,聯合醫院忠孝院區(成福),1155600370,25.04568,121.586088
藍22,412002200,返程,捷運後山埤站(玉成),1156200260,25.04521,121.5829604
藍22,412002200,返程,聯合醫院忠孝院區,1157600120,25.048227,121.585736
藍22,412002200,返程,國華新村,1157600020,25.048872,121.5878735
藍22,412002200,返程,陸軍後勤指揮部,1155800120,25.04964,121.59096
藍22,412002200,返程,捷運昆陽站,1155800020,25.050218,121.5936508
藍22,412002200,返程,南港高中,1155100400,25.052951,121.5952331
藍22,412002200,返程,南港分局(重陽),1157300320,25.055561,121.596717
藍22,412002200,返程,中國電視公司,1157300020,25.05646,121.59918
藍22,412002200,返程,東新國小,1157300220,25.057468,121.6020404
藍22,412002200,返程,南港高工(重陽),1156000520,25.058155,121.60707
藍22,412002200,返程,育成高中,1156000120,25.058923,121.6093837
藍22,412002200,返程,三重里,1156000020,25.059321,121.610399
藍22,412002200,返程,園區街,1156000420,25.05897,121.61241
藍22,412002200,返程,南港軟體園區北站,1156000340,25.058613,121.614112
藍22,412002200,返程,南港軟體園區南站,1150100240,25.056585,121.6139208
藍22,412002200,返程,捷運南港展覽館站(南港路),1156800620,25.054878,121.6179651
藍22,412002200,返程,橫科,2214500620,25.05483,121.62138
藍22,412002200,返程,富信飯店,2214500420,25.055783,121.632071
藍22,412002200,返程,南樟樹灣,2214600520,25.057726,121.635075
藍22,412002200,返程,樟樹灣,2216100820,25.059015,121.638157
藍22,412002200,返程,聯合報總部,2216101020,25.060698,121.641788
藍22,412002200,返程,昊天嶺,2216100220,25.06217,121.6454
藍22,412002200,返程,汐科站南站,2218400520,25.062809,121.6472188
藍22,412002200,返程,汐科站北站,2218400420,25.064077,121.6522
藍22,412002200,返程,汐止國小,2217400220,25.066251,121.654922
藍22,412002200,返程,汐止國中,2214400120,25.067099,121.658766
藍22,412002200,返程,汐止,2217400020,25.06908,121.66202
藍22,412002200,返程,國泰醫院,2217400400,25.071657,121.6649754
藍22,412002200,返程,崇義高中(五堵車站),2217800320,25.076937,121.667579
藍22,412002200,返程,長安里,2217800220,25.07602,121.67317
藍22,412002200,返程,保安里,2217300220,25.072998,121.6752456
藍22,412002200,返程,保長坑,2217300320,25.071014,121.680164
藍22,412002200,返程,亞太科技園區,2217300800,25.072745,121.683327
藍22,412002200,返程,基隆市界(明德三路),2065100120,25.075408,121.685458
通勤22,152004200,去程,捷運古亭站(和平),1064300220,25.026787,121.5246159
通勤22,152004200,去程,溫州街口,1067100420,25.026097,121.5330125
通勤22,152004200,去程,復興南路口,1062200020,25.024914,121.5422397
通勤22,152004200,去程,臥龍街,1066900020,25.024522,121.547571
通勤22,152004200,去程,捷運六張犁站(和平),1067400020,25.023243,121.5535345
通勤22,152004200,去程,富陽街口,1067400120,25.021034,121.5559108
通勤22,152004200,去程,捷運動物園站,1165601740,24.99882,121.580221
通勤22,152004200,去程,萬興國小,1165200640,24.989679,121.576757
通勤22,152004200,去程,政大附中,1165601100,24.986531,121.5855192
紅23,411002300,去程,三重客運淡水站,2517300620,25.197763,121.42826
紅23,411002300,去程,宏盛水悅社區,2517206350,25.198917,121.424659
紅23,411002300,去程,宏普社區,2517203520,25.19658,121.42449
紅23,411002300,去程,理想家社區(新市二路),2517201820,25.195266,121.42783
紅23,411002300,去程,淡海國小,2517205720,25.194762,121.429179
紅23,411002300,去程,新市二路二段,2517203420,25.19406,121.43119
紅23,411002300,去程,沙崙濱海路口,2515501240,25.191325,121.430782
紅23,411002300,去程,富麗河社區,2516600360,25.190881,121.429573
紅23,411002300,去程,輕軌台北海洋大學站,2517204360,25.191269,121.4268126
紅23,411002300,去程,大庄,2517200040,25.190324,121.4260622
紅23,411002300,去程,美人嶼社區,2515400560,25.187832,121.422813
紅23,411002300,去程,淡海中正路口,2515401140,25.186527,121.4200387
紅23,411002300,去程,淡海,2515401040,25.185011,121.4202314
紅23,411002300,去程,淡海市民活動中心,2515400720,25.18254,121.42182
紅23,411002300,去程,大河文明,2515500120,25.182854,121.423376
紅23,411002300,去程,果嶺大道,2517201720,25.184784,121.425823
紅23,411002300,去程,天生社區,2517200420,25.187462,121.427549
紅23,411002300,去程,行忠宮,2517201140,25.185697,121.4300159
紅23,411002300,去程,台北灣社區,2517204420,25.185108,121.432079
紅23,411002300,去程,高爾夫山莊,2515300340,25.183189,121.4351578
紅23,411002300,去程,新春街新民街口,2516600620,25.181015,121.436362
紅23,411002300,去程,新春街,2516600820,25.181881,121.4378286
紅23,411002300,去程,東宇花園城,2516600220,25.182192,121.438673
紅23,411002300,去程,加州社區,2516601130,25.181782,121.441534
紅23,411002300,去程,城堡花園,2516600420,25.181397,121.4424276
紅23,411002300,去程,摩天31,2516601020,25.180868,121.443866
紅23,411002300,去程,米粉寮,2515700342,25.180626,121.444605
紅23,411002300,去程,水碓子,2515700040,25.178799,121.444271
紅23,411002300,去程,正德國中,2514800120,25.178286,121.447419
紅23,411002300,去程,台電宿舍,2514800020,25.17875,121.449371
紅23,411002300,去程,福德宮,2516500120,25.179717,121.451185
紅23,411002300,去程,北新路口,2514600220,25.180185,121.453396
紅23,411002300,去程,自來水公司,2517001130,25.178154,121.455158
紅23,411002300,去程,輕軌淡江大學站,2514900840,25.175673,121.456798
紅23,411002300,去程,忠愛街口,2514600640,25.171934,121.459249
紅23,411002300,去程,加油站,2514600160,25.165536,121.458469
紅23,411002300,去程,輕軌竿蓁林站,2514600540,25.161746,121.456039
紅23,411002300,去程,山海大地,2516100140,25.16069,121.456341
紅23,411002300,去程,輕軌紅樹林站,2517000040,25.156323,121.4588816
紅23,411002300,去程,捷運紅樹林站,2517000640,25.15383,121.4591458
紅23,411002300,去程,八勢里,2515900040,25.15052,121.4592945
紅23,411002300,去程,竹圍國小,2515900440,25.147167,121.459489
紅23,411002300,去程,安老所,2515900340,25.143486,121.4595
紅23,411002300,去程,馬偕醫院,2517300440,25.139953,121.459527
紅23,411002300,去程,捷運竹圍站,2514702240,25.136296,121.4597854
紅23,411002300,去程,許厝,2517300740,25.133012,121.458878
紅23,411002300,去程,關渡,1125900720,25.12347,121.46505
紅23,411002300,去程,慈濟志業中心,1125900600,25.123722,121.4715738
紅23,411002300,返程,關渡,1125900760,25.12378,121.464792
紅23,411002300,返程,許厝,2515900900,25.13298,121.4591607
紅23,411002300,返程,捷運竹圍站,2517300500,25.136591,121.4601198
紅23,411002300,返程,馬偕醫院,2517301100,25.139624,121.4597863
紅23,411002300,返程,民權路3巷口,2517300400,25.141655,121.4597852
紅23,411002300,返程,安老所,2515900300,25.14631,121.45973
紅23,411002300,返程,竹圍國小,2515900400,25.148469,121.4597473
紅23,411002300,返程,八勢里,2515900000,25.15123,121.45952
紅23,411002300,返程,捷運紅樹林站,2517000800,25.154676,121.4595096
紅23,411002300,返程,輕軌紅樹林站,2517000000,25.155971,121.4594585
紅23,411002300,返程,竿蓁林,2516100560,25.158465,121.4580904
紅23,411002300,返程,山海大地,2516100160,25.160094,121.457079
紅23,411002300,返程,輕軌竿蓁林站,2514600500,25.161781,121.456403
紅23,411002300,返程,加油站,2514600120,25.165567,121.458911
紅23,411002300,返程,忠愛街口,2514600600,25.171575,121.459787
紅23,411002300,返程,輕軌淡江大學站,2514900800,25.176417,121.456598
紅23,411002300,返程,福德宮,2516500160,25.179849,121.451118
紅23,411002300,返程,台電宿舍,2514800060,25.178874,121.449309
紅23,411002300,返程,正德國中,2514800160,25.178458,121.447544
紅23,411002300,返程,水碓子,2515700000,25.178593,121.444377
紅23,411002300,返程,米粉寮,2515700300,25.180378,121.4447916
紅23,411002300,返程,摩天31,2516601060,25.181216,121.4431515
紅23,411002300,返程,城堡花園,2516600460,25.181536,121.4424954
紅23,411002300,返程,加州社區,2516601170,25.181942,121.441427
紅23,411002300,返程,東宇花園城,2516600260,25.182381,121.4386875
紅23,411002300,返程,新春街,2516600860,25.18197,121.4376797
紅23,411002300,返程,新春街新民街口,2515300160,25.181196,121.4359416
紅23,411002300,返程,高爾夫山莊,2515300300,25.183075,121.4352268
紅23,411002300,返程,台北灣社區,2517204460,25.185312,121.432072
紅23,411002300,返程,行忠宮,2517201100,25.18571,121.4302211
紅23,411002300,返程,天生社區,2517200440,25.187485,121.4274118
紅23,411002300,返程,果嶺大道,2515400360,25.184489,121.4251443
紅23,411002300,返程,大河文明,2515400060,25.182982,121.423248
紅23,411002300,返程,淡海市民活動中心,2515400760,25.18262,121.42199
紅23,411002300,返程,淡海,2515401000,25.184973,121.4203705
紅23,411002300,返程,淡海中正路口,2515401100,25.186538,121.4202426
紅23,411002300,返程,美人嶼社區,2515400520,25.187614,121.4228648
紅23,411002300,返程,大庄,2517200000,25.190445,121.426215
紅23,411002300,返程,輕軌台北海洋大學站,2517204320,25.190968,121.426436
紅23,411002300,返程,富麗河社區,2516600740,25.190585,121.429514
紅23,411002300,返程,沙崙濱海路口,2515501200,25.191255,121.431125
紅23,411002300,返程,新市二路二段,2517203460,25.194337,121.431275
紅23,411002300,返程,淡海國小,2517205760,25.194778,121.429972
紅23,411002300,返程,理想家社區(新市二路),2517201860,25.195534,121.4281146
紅23,411002300,返程,宏普社區,2517203560,25.19679,121.42462
紅23,411002300,返程,宏盛水悅社區,2517206310,25.19899,121.42486
紅23,411002300,返程,三重客運淡水站,2517300620,25.197763,121.42826
藍23,412002300,去程,福德二路,2215101340,25.06383,121.62598
藍23,412002300,去程,泛碟科技,2215000700,25.061017,121.628202
藍23,412002300,去程,大樹木業,2214900020,25.062346,121.630064
藍23,412002300,去程,北峰國小,2215000400,25.06338,121.63165
藍23,412002300,去程,理明社區,2214900700,25.0646,121.633609
藍23,412002300,去程,台北奇蹟,2214800100,25.065549,121.635248
藍23,412002300,去程,柏克力托兒所,2214800500,25.066714,121.636626
藍23,412002300,去程,生活大國社區,2215100800,25.068329,121.638049
藍23,412002300,去程,人情味小鎮,2215100000,25.069847,121.639022
藍23,412002300,去程,福德一路口,2216901220,25.074615,121.640526
藍23,412002300,去程,伯爵山莊,2216900720,25.075192,121.641688
藍23,412002300,去程,樟江大橋,2215701420,25.075731,121.6447007
藍23,412002300,去程,半島花園,2215901260,25.073991,121.643781
藍23,412002300,去程,福安宮,2215901040,25.070234,121.641383
藍23,412002300,去程,厚德里,2215900840,25.068566,121.640846
藍23,412002300,去程,樟樹國小,2214701220,25.066459,121.6410026
藍23,412002300,去程,忠孝里,2214700640,25.065135,121.642091
藍23,412002300,去程,樟樹一路口,2214600640,25.062424,121.641581
藍23,412002300,去程,聯合報總部,2216101060,25.061,121.64195
藍23,412002300,去程,樟樹灣,2216100860,25.05933,121.638218
藍23,412002300,去程,南樟樹灣,2216100660,25.057679,121.634221
藍23,412002300,去程,天良電視台,2214500560,25.05616,121.632022
藍23,412002300,去程,橫科,2214500660,25.055038,121.62191
藍23,412002300,去程,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
藍23,412002300,去程,南港展覽館,1156800260,25.05534,121.6156
藍23,412002300,去程,南港,1156800060,25.055394,121.6136587
藍23,412002300,去程,南港高工(南港路),1156800560,25.054968,121.6097763
藍23,412002300,去程,南港行政中心,1157900160,25.054411,121.6066934
藍23,412002300,去程,台肥新村,1157900060,25.053826,121.6035015
藍23,412002300,去程,南港輪胎,1157800460,25.05341,121.6006319
藍23,412002300,去程,東明里/臺北流行音樂中心,1157800360,25.0538,121.5985798
藍23,412002300,去程,土地公廟,1155100060,25.05449,121.5955099
藍23,412002300,去程,南港高中,1155100440,25.053019,121.5949802
藍23,412002300,去程,捷運昆陽站,1155700260,25.050346,121.593165
藍23,412002300,返程,捷運昆陽站,1155800020,25.050218,121.5936508
